,Unnamed: 0,premise,text,stance
3482,3482.0,stay at home orders,:notes::arrow_forward:Guarante dey @chuvano On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,0
658,658.0,face masks,@hrkbenowen Never worn any type of mask.,2
128,128.0,face masks,@KrisTStacey1 Just try test driving what you think your Constitutional rights are... you’ll get kicked out of Bass Pro Shop...and anywhere else you try to shop without a mask.  You do not have the right to put other people’s health in danger.,1
4531,4531.0,school closures,2 months ago my doctor told me that I don't qualify to test for #COVID19 and that my medical aid won't cover it. Where do you guys get tested and how much exactly is it?,0
4299,4299.0,school closures,"Society is bound to fall
If
Schools fall.",2
705,705.0,face masks,@Bonedaddy76 @BoscoEd88 #masksdontwork @Walgreens FL escorted my husband out of the store today bc he wasn’t wearing a mask. About time to start throat-punching these idiots.,2
4011,4011.0,school closures,"@GOP @realDonaldTrump You guys don’t give a shit. If you did, there’s no strategy, funds or a plan to safely send children to school. 
#COVID19",1
4014,4014.0,school closures,"Los Angeles County is still in Scenario II; therefore, BUSD is faced with a Hobson’s Choice. Our students, teachers, and staff have to wait for at least one person to become infected with Coronavirus before we can close schools.",1
5,5.0,face masks,@Placed2nd @AngelaBelcamino Omg people say I have to wear a mask and I'm crying because I have to wear a mask to save lives boo hoo!! MAGAts are stupid!!!,1
615,615.0,face masks,F your masks!  Wear one if you want but don't make me.,2
2133,2133.0,fauci,"@suzel10535209 @IngrahamAngle We were told by the *experts* that we needed “15 days to flatten the curve” which has now morphed into 120 days plus &amp; sacrifice freedoms that WON’T be coming back
This plague has a 99% survival rate why is the US the ONLY country with a 2nd wave? :face_with_raised_eyebrow: 
#FireFauci",2
4449,4449.0,school closures,"Schools are not hotels- pay when u stay. Education makes your kids life.
 Fees need to be paid.
What about teachers salaries?
#CMOGujrat #PMOIndia",0
3507,3507.0,stay at home orders,@Anton__48 Already trending.  Maybe we should take screenshots so we can see when the ANC crack and have it removed again. #VoetsekANC,0
3128,3128.0,stay at home orders,"So Sunsplash, a waterpark in California, can be open but we can’t go to school, church, or play sports?!

@GavinNewsom you are in for one burning inferno for eternity.

#OpenCaliforniaNow",2
278,,fauci,"“ We 're currently dealing with a public health crisis , and the most important thing that people can do right now is listen to the scientific evidence ” . - Anthony Fauci #Science #NotPseudoscience #Evidence #Pandemics #COVID19",1
2144,2144.0,fauci,@marklevinshow I completely agree. Dr. Fauci has been wrong every step of the way.,2
2103,2103.0,fauci,@thebradfordfile The ever Flipping Fauci?,2
837,837.0,face masks,"The future of all humanity exists in the minds of young children.

You are scaring your children.
You are.

You are teaching them to fear each other.

Take off the masks, save the world.",2
2068,2068.0,fauci,@kylegriffin1 Meanwhile #DrFauci was having experiments done in a Wuhan lab with bats from the caves that scientists say the #CoronaVirus came from The Independent reported on that.,2
2706,2706.0,fauci,"@thomaskaine5 No way. Closed spaces with air/particles recirculating and shops with close contact (salons, etc)? Defies logic. So, you want to risk your life to touch up your roots? Hell no. Salons were innovating and selling kits with your formula and guiding over zoom.#COVID19 #DrFauci",0
3733,3733.0,stay at home orders,"We are about to hit 10 million cases of #coronavirus globally.
",0
626,626.0,face masks,"@mitchellvii It's not correct. The numbers are wrong. The reporting is wrong. But masks spread the virus because no one stops frickin touching them!!! 
#coronavirus",2
3299,3299.0,stay at home orders,"I've lost count of how many emergency vehicle sirens I have heard over the past 2 days &amp; we only live in little old rural #Lincolnshire 
TOO MUCH COAST TRAFFIC",0
3416,3416.0,stay at home orders,"@RayMahlaka ""In a DEMOCRACY such as ours"" &amp; ""media freedom is sacrosanct""? Really?! Who are you trying to fool @MYANC @PresidencyZA with sweeping statements like these? Clearly, in your skewed version of reality the definition of democracy is totally different to ours.",0
134,134.0,face masks,"If you think wearing a mask makes you look stupid, when's the last time you looked in the mirror? ",1
2135,2135.0,fauci,@RupaliChadhaMD @IngrahamAngle @bigleaguepol And because Fauci owns half the patent for a vaccine. Follow the money.,2
4161,4161.0,school closures,"So if tonight's family meeting, says ""School are closed"".

What happens to those who paid yearly school fees?

I am no longer homeschooling, my kids will repeat next year. I don't have energy to teach this second term. #coronavirusInSA",2
763,763.0,face masks,"@KellzBellzzah I absolutely can't get a good breath with a mask. 
Besides not buying the Democrat/liberal hype!",2
3290,3290.0,stay at home orders,"@Margarita150264 The one thing we now aboot the Scots is they are a bunch of ""hard bastards"". The idea they would stomach their leader crying because people are in pubs is crazy. #Scamdemic",0
3170,3170.0,stay at home orders,"@jsolomonReports The death rate has PLUMMETED!!! The positive cases are up because we are TESTING more than ANY OTHER NATION!

Shutting down the economy for a virus that is now UNDER 1% in its fatality rate is totally ABSURD!",2
4364,4364.0,school closures,"If government school teachers are being paid full salary then why is this discrimination being done with private schools? Why the order of ban on fees thus no renumeration for educators? 
Very sad  but true .",0
2022,2022.0,fauci,@nowthisnews We found?  What a liar.  There is no empirical evidence that masks reduce the risk of being infected by a virus.  Some scientists think it could make it easier to get infected wearing a mask.,2
4487,4487.0,school closures,School is said to be our 2 home. If home needs to maintained than even schools need maintenance. No fees is no solution.,0
3998,3998.0,school closures,@News24 That's not a good idea for schools to open its cold now n Corona works when it's cold so please man not now ...,1
2159,2159.0,fauci,"If you think Fauci had done a good job with Coronavirus you MIGHT be susceptible to low credibility information. FAUCI IS AWFUL. Thank you @realDonaldTrump for limiting that idiot’s time on TV. He has done NOTHING

#FauciLiedPeopleDied #FauciIsAFraud #FauciTheFraud",2
344,,stay at home orders,Be Safe from #coronavirus infection,1
2314,2314.0,fauci,@BelkissObadia Except that mask is on the wrong person.,0
266,266.0,face masks,"It's not about you, Nichols farm. It's about your disregard for others in the form of not being willing to comply with wearing a mask. It's about protecting the market, the 17 other vendors, and the customers, not about a ""personal vendetta"".",1
3075,3075.0,stay at home orders,"This is America. Just open up your business, store, restaurant etc and live life. Don’t throw away your rights because the government suddenly “cares” about you. Let’s move on #COVID19 ",2
2070,2070.0,fauci,#Analogy: Saying you can't go back to work or school until you have a vaccine for #COVID19 is like #DrFauci saying you can't have sex again until there is a vaccine for #AIDS. Partially re-opening is like having safe sex. @greggutfeld @TheFive @JesseBWatters,2
304,,stay at home orders,Prayers only n staying at home #Coronavirus,1
159,159.0,face masks,"If you can't get people to believe they need to wear a mask, how will you convince them they need to get a vaccine? Asking for a friend... #COVID19",1
4446,4446.0,school closures,@Ishverma12 @CMOGuj @imBhupendrasinh We stand for our schools and Teachers,0
4431,4431.0,school closures,If schools will not be  paid by the parents  then how they will pay to their manpower . Either govt will take the responsibility that they will  pay to private teacher until school will not get any fee from parents.,0
2057,2057.0,fauci,"What do you see when you look at a profile picture of someone wearing their #mask? 

#Covid_19 #COVIDIDIOTS #mandatorymasks #saynotomasks #tyranny #government #AbuseofOffice #CrimesAgainstHumanity #MedicalFraud #DrFauci #CDC #Guidelines #SocialDistancing",2
2387,2387.0,fauci,@JuliansRum Still having a hard time figuring out what this is about.,0
3039,3039.0,stay at home orders,"There are normally around 280k deaths/yr in Canada. 
Of those usually 8000 or so are from flu/pneumonia.
As of today 8773 have died from or ""with"" Covid-19.
How many have died of ""regular"" flu?
How many EXTRA will die from lack of care/diagnosis due to lockdown?",2
2295,2295.0,fauci,@thebradfordfile #BTA = break the algorithm,0
4080,4080.0,school closures,"#schoolsmustshutdown
You just closed/banned alcohol,the reason was/is you are protecting us from Covid 19 because it's extremely increasing everyday yet since schools re-opened teacher's and learner's have added to the  increasingly number #pleaseprotectus",1
76,,face masks,Does an old oak tree offer an appropriate design for a #Covid19 face mask ? HTTPURL,1
2165,2165.0,fauci,"@allaboutYah Followed :thumbsup: 
Too many Democrats want him to keep lying to everybody on their networks. I’m sorry but I’ve been against Trump keeping him on board and continually peddling him to the press spewing his lies. He hurts Trump, yet Trump won’t pull the trigger.",2
2169,2169.0,fauci,Beware of #Disinformation from Birx. Wearing a Mask Inside Your Home Outside Your home Inside Stores:joy::joy:. WHEN do We Get To Breathe Completely Birx? Are You a Depop? #depopulationist #GatesOfHell,2
4019,4019.0,school closures,"""Schools will now be the experiment,"" Carroll says. ""We're going to see a bunch of schools open with varying levels of control, and then we will see what happens."" See what happens? Our children dying is not an experiment.!",1
475,475.0,face masks,"Morning Rebels :sunrise_over_mountains: 
Im back to work full time. Back to telling people to cover their nose, back to telling people to #WearAMask #WearADamnMask #WearAMaskSaveALife",1
642,642.0,face masks,@CV2175911874 Event 201 tells you all you need to know. It was all planned in advance. #FakePandemic #NoMasks,2
3813,3813.0,school closures,"@DWUhlfelderLaw Yes!!  Thank you!  I’m a Florida mom and friend to many teachers who are scared to death.
@GovRonDeSantis is a freaking idiot, a dangerously negligent and incompetent idiot!",1
3264,3264.0,stay at home orders,"@Gary_P_Jackson @ProfKarolSikora It’s not just the NHS: the whole of the U.K. workforce has been given a jobsworth charter deluxe, with no sign of it ending. But it will, with a total jobs apocalypse this winter.",0
2139,2139.0,fauci,@marklevinshow Nope.  There’s several pics with his mask off over a period of time directly next to a woman who took off her mask.  He’s a fraud.,2
3279,3279.0,stay at home orders,@realDonaldTrump @US_FDA @TuckerCarlson @FoxNews SHUT UP!! #ImpeachedForLife #BunkerBoy #crybaby #canadahatesyou,0
272,,fauci,"Assuming that Dr . Anthony Fauci has family / social values , I expect him to say “ If you have an underlying condition or people close to you with underlying condition .. ” , not just “ If YOU have underlying condition . ” #Containment #COVID19 #coronavirus #travel @USER",0
4197,4197.0,school closures,#SaveOurSchools Learning is a fundamental right that no child should be deprived of. #RightToLearn #RightToTeach How will that happen if you stop schools? @vijayrupanibjp @HRDMinistry,2
2067,2067.0,fauci,"#DrFauci is hilarious!!! :smile:

At a hearing, with no one next to him, wearing a mask.  Takes the mask off....puts it back on...takes it off again.  Folds the mask up...puts it on the table.

Touches his face continuously!

...but I should take it seriously.",2
2008,2008.0,fauci,@realDonaldTrump when you gonna get rid of the clown Fauci? This guy is a total moron.,2
77,77.0,face masks,"Nothing like getting b*tched at by a Karen to ruin your afternoon. And of course, she was about a foot away from me and not wearing a mask. :face_with_rolling_eyes: Perfect.",1
4042,4042.0,school closures,Why is it so important for the Department of Education to open schools na bethuna because thina as parents of these kids the ones who will benefit most from thier education we say they must stay home.,1
4361,4361.0,school closures,@MmusiMaimane if you want something to be done in this country... Get the taxis behind you.,0
4379,4379.0,school closures,@janemarielynch @RepSwalwell If masks work so well,0
4430,4430.0,school closures,@GalaJenish @anubha1812 @nidhiindiatv Sorry but schools are usually not profit mongering. Parents who fight education spending but are ready to spend on holiday travel should introspect on what is important.,0
2090,2090.0,fauci,#DrFauci and others of his illk bin talkin' about a second wave of the #CoronavirusPandemic as a subtext fer not reopenin' up.  Hells's Bells! We're still hangin' 10 on the first wave. Let's just dive in and swim with the #COVID19 sharks. Ain't that much blood in the water.,2
4069,4069.0,school closures,"@MinnesotaDFL Huh. Not to many, compared to all the worried parents, schools,teachers,and staff. @mngop , you don't even meet in person and hold legislative hearings on line.",1
247,247.0,face masks,it’s worth it though knowing that the mask protects me and the people around me:slightly_smiling_face:,1
2362,2362.0,fauci,@MeghanMcCain But not because of #ChinaVirus and,0
4343,4343.0,school closures,"Every time you point a finger on others —there are three remaining fingers pointing right back at you.” @narendramodi @DrRPNishank @rashtrapatibhvn Reform the government schools where there is a need, don't put your energy in regulating private schools.",0
4265,4265.0,school closures,"The govmnt is trying to prolong the closure of school so that they are able to “account” for the money that has already been looted. 

If schools close now, ba zo funa ichange ye mali e khiphiwe.",2
2126,2126.0,fauci,"@ZBnrc @mchooyah Because Trump controls a virus from China?... which was funded by Obama &amp; Fauci to the tune of over $3billion US taxdollars... to weaponize a virus against US? :face_with_symbols_on_mouth:
#ThanksObama",2
2546,2546.0,fauci,What exactly did it take to change Trump’s tone and admit things are going to get worsens that people should wear masks???? #facemasks #COVIDIDIOTS #NotMyPresident,0
234,234.0,face masks,If you’re ever sad just think about how scared all those Anti-Mask people get when they start coughing:mask:,1
2020,2020.0,fauci,"#FAUCI

Needs to shut his gaslighting mouth. Enough is enough with these lockdowns. 

Liberals need to stop trying to destroy our economy and country for marxist agendas!",2
4427,4427.0,school closures,"Can I not get coronavirus? Like, I'm healthy enough to fight it, but I might give it to my dad who can't fight it.",0
3522,3522.0,stay at home orders,@realDonaldTrump President trump is right,0
341,,stay at home orders,Be Safe from #coronavirus infection,1
636,636.0,face masks,"""You Should Wear #Masks Inside Your Homes"" - Texas Emergency Management Official Announces

:joy::zany_face:Well...if you listen to this #Texas Official you're one of the dumbest people on the planet.

You're probably sleeping in your mask as well.

#COVIDIDIOTS are scary!
",2
100,,school closures,Why are the schools still open in Australia #Coronavirus,1
4517,4517.0,school closures,Just another day where Betsy DeVos is a fucking evil insane piece of trash.,0
4039,4039.0,school closures,"Kids need to brave the pandemic and return to school ASAP so future Republicans can also have educated people to ignore.
#RepublicansAreKillingUs #RepublicansAreDestroyingAmerica #RepublicansAreTheProblem #COVID19",1
4208,4208.0,school closures,"If K-12 schools don’t open, why do I have to pay for 70% of my property taxes when I will essentially be teaching my own children. Sorry, but watching YouTube videos &amp; answering questions are not teaching/learning.",2
2043,2043.0,fauci,@JordanSchachtel Time to cut off #DrFauci from the decision making process. Thank him for his service and move on. #Economics have ALWAYS been a part of the healthcare decision making process. Why did we stop becz of #Coronavirus? When did we decide it was OK to come #Socialists? #endthelockdown,2
103,,school closures,OPEN THE SCHOOLS ! ! ! @USER #COVID19,2
3997,3997.0,school closures,"No one has ever come up with a real plan for what happens when a student, teacher or staff member tests positive or dies from COVID-19. Do you close the school? Do you send the kids in knowing one of them may have contracted it?",1
2116,2116.0,fauci,@markknoller @CNN Good. We’re done with #Fauxi. Wrong on all counts. Don’t need him.,2
3643,3643.0,stay at home orders,:notes::arrow_forward:Hawahoo @iamSlimCase   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,0
4106,4106.0,school closures,"@Rosie I am a registered nurse. With over 15 years experience in pediatric and vaccines. Do not under any circumstances send your children to school. Do not do it. It will be a catastrophe, disease will spread, bringing COVID-19 virus into your homes and family. #",1
4279,4279.0,school closures,"Teachers help parents manage the learning needs of kids. It’s unfair to stop schools! Let parents lean on their child’s school to help the child. Why deny that? @imBhupendrasinh @CMOGuj
 #SaveOurSchools",2
4065,4065.0,school closures,"@Themftruth3 My child will not be going back to school next month. 

Incidence of COVID is 10x more now than it was when schools here (Connecticut) closed on March.",1
4313,4313.0,school closures,"But I don’t get it. Why??
Why is everybody behind the pillar of civilisation? 
Is the ripple effect not visible?
Schools collapsing will result in the entire nation’s collapse!",2
736,736.0,face masks,"@Syoungjba @GFL9112 Agreed. I'm not going to accept a forced muzzle. 
#NoMasks 
",2
4443,4443.0,school closures,"#DonaldTrump needs to either step up and lead the United States during this uncertain time or he needs to step down (resign). We cannot have a president doing nothing about this 
#coronavirus #COVID2019",0
119,,school closures,Why Masks ? #COVID19 HTTPURL,0
3323,3323.0,stay at home orders,@ZachLobato @AndrewYang @gang4610 When you’re diagnosing a single individual and therefore everyone in their household by PHONE without testing its fraud. When you test 4 times and get different results every time the tests aren’t accurate anyways. #OverCome #StopSpreadingFear,0
2007,2007.0,fauci,"@RonMilnerBoodle Oh, that dirty Fraud-ci, his corruption runs DEEP. Follow the $",2
3842,3842.0,school closures,"I don’t even HAVE a child, and I understand that is imperative we keep schools closed until it is safe for students, teachera and staff. This shouldn’t be hard to grasp.",1
2157,2157.0,fauci,@ObamaMalik Not according to Dr. FRAUD FAUCI,2
28,28.0,face masks,"@mickjason @PeteFestersen When the TSA started making us remove our shoes, practically strip &amp; let them see details of our bodies in X-ray-like machines just to get on a plane, did you stop flying? If not, why are you OK with that but wearing a mask makes you a #crybaby? #WearADamnMask",1
3959,3959.0,school closures,"As a teacher i really dont like the fact that parliament is closed and we are expected to go to school and  be exposed to dangers of covid-19 everyday. This is like sending your chicken to the dogs, while u watch the show and relax:lying_face::lying_face:",1
4305,4305.0,school closures,My school shut down denying me access to my professors due to corona virus over exaggeration...... 2-3k$ for this month down the drain :),2
4488,4488.0,school closures,"@jaketapper @deutsch29blog Come on, everybody! Let’s be fair! This is only the person and regime that gaslights about everything! Above all, we must exceed journalistic integrity when confronted by a known liar! #arpx #COVID19",0
3076,3076.0,stay at home orders,"Anyone supporting an extended lockdown to “save lives” is an absolute hypocrite. What about the deaths and lives severely impacted by the lockdown, eg unemployment and poverty, suspension of organ transplants or dental care, no schools, abuse, mental health etc",2
4324,4324.0,school closures,"Only a week ago I still believed COVID-19 is just another flu-like infection and people should stop panicking just because it's in the news. Each day I realise more that this was only a tactic to keep people calm, which I agree is important. Now stop wasting time",0
2167,2167.0,fauci,"#DrFauci #Birx #CDC LIED! #Shutdown #BendtheCurve but that’s not what they want, it’s prolonging #COVID2019 infections! #closedbutopen will not eradicate #coronavirus we’re not achieving #HerdImmunity just the opposite! #StayHome will WEAKEN your #ImmuneSystem! #Plandemic2 #Gates",2
2127,2127.0,fauci,@thehill Dr Falsi is a fraud and a clown show,2
289,,fauci,"New York Times : Fauci Back at the White House , a Day After Trump Aides Tried to Undermine Him - HTTPURL #coronavirus #Fauci",1
2121,2121.0,fauci,"Please don’t let our children grow up thinking it’s okay to live in fear of getting sick. You get sick, you get better. 
It happens all the time. If you’re afraid, stay home. 
If you’re sick, stay home. 
NO MASKS IN SCHOOLS 
NO MASKS NO WAY! #COVID19 #ChinaVirus",2
3473,3473.0,stay at home orders,We all are meant to heal:black_heart:,0
3395,3395.0,stay at home orders,@TMobile Last movie in theaters - Avengers : Endgame. Last movie at home - Onward (released due to virus). Could use this for home movies with 2 kids during this time. #TMobileTuesdays #contest,0
2333,2333.0,fauci,@FoxNews What an idiot and this is who we were listening to,0
2092,2092.0,fauci,"@Marsha250 After #DrFauci's admission this
is no more than a bad flu season
@POTUS is the one media will blame
for unneeded panic

We've told our prez for three months
to #FireFauci 

I still suppt @realdonaldtrump bt he must #UnlockAmericaNow   

#COVID19",2
2003,2003.0,fauci,"""Dr. Anthony Fauci: Coronavirus pandemic has exposed inequities in America's health-care system""

This dude is a joke.",2
47,,face masks,"Pro tip : if your nose is not inside your mask , then you might as well not wear a mask . #covid",1
2138,2138.0,fauci,"@johnrobertsFox #Fauci is full of shit!  His mask was down and he was talking away with someone unrelated less than 6 feet away.  Plus, the way he handled his mask isn't the ""standard"" way.  Touching the front and spreading everything the mask caught.",2
118,,school closures,I miss sports #coronavirus,0
4036,4036.0,school closures,"I think this is just absurd. Really, why are they waiting for kids everywhere to start catching the Coronavirus before starting to close schools? Why not just close the schools NOW to prevent it even getting to that stage?:thinking_face:",1
4509,4509.0,school closures,"If Private schools have earned for many years and so should not take fees for a year than logically speaking Government is collecting Taxes since 1947 so they should also give all services like petrol, electricity, water for free for one year. Shouldn't they?",0
9,,face masks,New mask ! #mask #covid19 #science HTTPURL,1
3626,3626.0,stay at home orders,@SangmaConrad We are all in this fight together Sir.,0
4133,4133.0,school closures,I saw my son's high school principal walk down the supermarket aisle in the wrong direction. His daughter corrected him &amp; he was annoyed. This is the man I am trusting to follow CDC guidelines to head back to school? #FloridaCovidEpicenter #Floridacoronavirus,1
3327,3327.0,stay at home orders,I hope you’re ok there,0
3672,3672.0,stay at home orders,@DrRPNishank Good morning @DrRPNishank sir,0
3317,3317.0,stay at home orders,"@crinklebook @WCPSS Go sit down and let us adults handle this
 
#Education #nced #StandUpForYourCountry",0
3331,3331.0,stay at home orders,"@RepRaulRuizMD #California district 36 is up for reelection 11/20.

Since Mr. Ruiz took office in this district, there as been more crime and graffiti is this once great district. I am also aware of all the home imvasions under Ruiz.

Please, vote for @RealErinCruz",0
4130,4130.0,school closures,I support pvt schools for continuing with Online Classes during this Pandemic Covid-19. The online classes allows the children to complete their Academic Syllabus of respective standards. Humble Appeal to Hon Government of Gujarat to re-consider its decision.,1
3371,3371.0,stay at home orders,"Now can I call u covidiot back?
Been saying this from day 1:smirk::smirk::smirk:
:smirk::smirk::smirk:But again im much more civilized so won’t do that:kissing_heart: 
#coronavirus #lebanon #coronalebanon #Covid_19 #COVIDIDIOTS #COVID19 #coronaLebanon #LebanonCorona #CoronavirusPandemic #covid1984 #COVID",0
4461,4461.0,school closures,Teachers are humans too. We need salaries. And decent ones are enough. This lockdown has been heavy on all of us and we need to come together as a community instead of promoting disharmony. The school is a sacred institution. It cannot be equated with profits.,0
3386,3386.0,stay at home orders,"Message to #BorisJohnson

in a country that is so divided on issues from Brexit now spilling over into this #COVID19  fiasco

just try introducing compulsory mask wearing and watch the civil war on the streets start",0
2036,2036.0,fauci,"@ValerieJarrett What two people stand to benefit $$$ billions with a capital B from a possible Corona Virus vaccine?

Bill Gates &amp; Dr. Fauci 

What two people are adamantly opposed to  Hydroxychloroquine + Zpak which is a 100% success rate $1.00 cure?

Bill Gates &amp; Dr. Fauci",2
4429,4429.0,school closures,"@JustMEtillDeath @Francis_Joseph Perhaps you need to acquaint yourself with the yardstick for measuring the cost of 'quality' education (provided by pvt schools that cater to 50% of the Indian school kids, and by the way to which most of the govt officers children go!). Just a thought",0
4452,4452.0,school closures,@lsingh_77 Laxman Singh ji TUITION fee payment is not the issue. D issue is the mindset. Not everyone is without money &amp; not everyone has lost the job. The mindset that schools are closed so we wouldn’t pay fee is poisonous. Schools are considering genuine fee issues so plz,0
4224,4224.0,school closures,"@Traderlebowski @katrinagulliver @BenAltitude @JoeSilverman7 Dude, how do teachers get paid?  Here is a clue,  property taxes.  Teachers are no better than nurses,  doctors,  police,  cashiers,  bank tellers,  and so on. Teachers needs to get back to work. Wear a damn mask.",2
269,,fauci,"I feel so sorry for Dr . Anthony Fauci . He should have known that #ETTD . His reputation is being used by a snake oil salesman , Donald Trump and now , he is losing credibility . #Covid_19 #CoronavirusPandemic #coronavirus #CoronaCrisis",1
4388,4388.0,school closures,@IngrahamAngle I’m ok with a mask if it makes people safer.,0
202,202.0,face masks,"Hey dumbasses, wear a god damn mask :joy: If i can wear a mask in the heat for 8+ hours, you guys can wear one while shopping :joy:",1
324,,stay at home orders,Stay home stay safe #COVID19 #IndiaLockdown #world,1
3189,3189.0,stay at home orders,@DailyCaller Nobody cares. Unemployment and Covid stimulus benefits are funding riots looting and burning. Get their loser asses back to work now. #MasksOffAmerica #FakeChineseVirusCrisis,2
2280,2280.0,fauci,"@newsmax @VP @realDonaldTrump 

He NEEDS to be fired and ordered to STOP talking to the media. He is a CORRUPT liar and a fear monger!!",0
3485,3485.0,stay at home orders,"We thought we’d have flying cars by 2020 

but no
here we are teaching people how to wash their hands",0
4037,4037.0,school closures,"@MarilynTatman You're so right. In Europe we're looking how to organise alternated classes (half), 1way paths, alternated meals. Big issue: cleaning everything in between! Masks compulsory. Easier with elder kids. Online teaching enhances social  groups, so not the only solution.",1
4077,4077.0,school closures,"Teachers are already underappreciated and paid nothing as it is. Now teachers are expected to fight a deadly disease like #Covid19 ? Teacher lives matter, student lives matter, black student lives matter. All lives matter. Teachers and students are not an experiment",1
3453,3453.0,stay at home orders,:notes::arrow_forward:Real life @diplo @juliamichaels     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,0
3343,3343.0,stay at home orders,2020 has been about shedding the negatives till now. All that was not working has gone. Clean your soul. Clean your heart. Purify yourself with positive thoughts.,0
2146,2146.0,fauci,@IngrahamAngle Fauci needs to go. This has never been about science since day 1. Hydroxychloroquine + zinc... Mask/No mask. Doesn’t spread on surfaces/does spread on surfaces. Man o man.,2
3429,3429.0,stay at home orders,@lennycurry No and No and the election should be pushed to 2021 as well,0
4087,4087.0,school closures,Friendly reminder that reopening schools is essentially biological warfare against BIPOC children.,1
201,,fauci,"The top infectious disease expert in the US , Dr . Anthony S . Fauci , and three other top government doctors are set to testify before the Senate Health Committee on Tuesday . Dr . Fauci will use his time ... HTTPURL #Fauci #Senate #US #COVID-19",0
2031,2031.0,fauci,"@TDanevirke @zev_dr There’s at least 39 peer reviewed papers.
They are bullying ppl.
It works if given early, with Zn.

FOCUS SHOULD BE:
“WHY ARE THEY LYING &amp; COVERING IT UP?”

GO ON THE OFFENSIVE!
#FireFauciNow 
#scamdemic",2
2168,2168.0,fauci,"@drdavidsamadi And because fauci is a fraud. If he was in the real world, he would have been fired a long time ago.",2
3987,3987.0,school closures,"@jwgop @realDonaldTrump If it’s so safe to send the kids,teachers, staff back to closed rooms, then why is the WH STILL testing everyone that comes in? Why isn’t the WH open for tours?",1
183,,school closures,Talk is cheap #CoronaVirus HTTPURL,0
354,,stay at home orders,Working at a grocery store during the #coronavirus sucks,0
4153,4153.0,school closures,"School makes a child educators , doctor ,engineer and many more . And know schools are suffering by this person who themelves are grownup and build by their schools.
Self-respect  is more pandemic then Corona for schools and teachers .Please save your school .",2
3925,3925.0,school closures,I want my kids out of school now. If coronavirus comes into this home it will be through the petri dishes where they spend their daylight hours.,1
4097,4097.0,school closures,@Acosta So I guess trumpedo administration is abolishing science in schools. Cuz what it’s the point to teach children science if adults (not all of them but the stupid ones) don’t believe in it. Anyway my daughter is NOT going to face to face school this fall.,1
3265,3265.0,stay at home orders,"@BardishKW @JustinTrudeau We can't actually celebrate, work, or reach even a fraction of our potential under your petty communist regime. Talk about tone deaf!

#TrudeauMustGo",0
298,,fauci,"CDC 's Redfield opening statement : Pandemic greats health crisis  in over a century .  Most powerful weapon social distancing , face covering and hand hygiene . #coronavirus #COVID19 #Fauci #Redfield @USER",0
115,,school closures,#Coronavirus in care homes ? HTTPURL,0
4381,4381.0,school closures,"@realDonaldTrump Deflecting any way you can so people don't notice that over 138,000 Americans have died because you have failed to do anything during this pandemic except useless, nonsense tweeping. #EnemyOfThePeople #TrumpVirus #TrumpIsKillingUs",0
3531,3531.0,stay at home orders,"@MummySmiler Punch the mask. It's just an inanimate object.
Note, am not actually recommending violence Twatter police.",0
352,,stay at home orders,Be Safe from #coronavirus infection,1
4420,4420.0,school closures,"Due to the long shut-down, parents are finding it difficult to pay the school fees. Schools are refraining from pressurising parents on humanitarian grounds.",0
4057,4057.0,school closures,"If a teacher catches 'Rona while at work in their school, but passes while admitted in the hospital, is that considered a work-related death and will their spouses receive a death benefit accordingly?  #COVID19",1
345,,stay at home orders,Be Safe from #coronavirus infection,1
16,,face masks,BEST . MASK . EVER . #Corona HTTPURL,0
4510,4510.0,school closures,"It’s not the schools that are scamming, it’s the entire education board or it’s executives on a larger perspective.",0
84,,face masks,It 's confirmed I have #coronavirus :sneezing_face: :face_with_medical_mask: HTTPURL,0
3758,3758.0,school closures,"What's more important? A students education? Or the wellness of the student and staff? Closing schools for a day may work for bad weather, but not for the coronavirus. Districts all around need to open their eyes and realize one day closures do nothing to help!",1
262,,fauci,"Dr . Fauci , working on @USER #coronavirus team advises high risk people to avoid crowds , expect quarantines . Expect quarantines ! In the US ! This is reality . Coronavirus is a #BioWeapon #WWG1WGA HTTPURL",0
4074,4074.0,school closures,@WJReid3 It’s crazy that @NYGovCuomo &amp; @NYCMayor aren’t taking action. They must want the #coronavirus to spread. That’s the only reason to not,1
4033,4033.0,school closures,"Kids go to school so they can learn, not so you can work. Not so they can die. #COVID19 #SchoolReopening",1
3420,3420.0,stay at home orders,@GovWhitmer The science says,0
2108,2108.0,fauci,@think_4_yurself Oh Fauci WAS giving Antifa comms when he said we may need to start wearing goggles.  These anarchists got his message loud and clear.,2
3970,3970.0,school closures,Hey @RepValDemings what are you doing to help central Florida teachers in @OrangeCoFL to stay safe this school year? @JerryDemings doesn’t seem to want to take responsibility for closing the county and keeping kids and teachers safe.  #COVID19,1
174,,school closures,Why not #coronavirus HTTPURL,0
224,,fauci,Dr . Fauci anticipates coronavirus outbreak in the fall #coronavirus HTTPURL,0
