,Unnamed: 0,premise,text,stance
2855,2855.0,stay at home orders,@dougducey Your non-action is killing people. You own the numbers we have in Arizona.What is wrong with you? Put the Stay At Home order back.,1
2857,2857.0,stay at home orders,"We are supplied and are well.
#WearAMaskSaveALife #WashYourHands  #StayHome",1
2858,2858.0,stay at home orders,"@Walmart You can't enter a #bar without ID, it's not a right it's a rule! Stop acting like 5 year olds and follow the rules, even if you don't like them. #BeTheExample not the #tantrum #itsNotFair cry babies. It's easy #OrderOnline",1
2859,2859.0,stay at home orders,"Score a point for me!/I am still alive, healthy!/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #score #life #ShelterInPlace",1
2860,2860.0,stay at home orders,@jillastark It will only change when people stop moaning and do the right thing #StayHome,1
2861,2861.0,stay at home orders,Freedom must be seen as a privilege and never as a right – if one acts badly and dangerously consideration must be given to restrict their freedom #WearAMaskSaveLives,1
2862,2862.0,stay at home orders,Thanks to @realDonaldTrump  the #Coronavirus has got  bad all because he was to,1
2863,2863.0,stay at home orders,"Good Evening To Everyone, Stay Home Stay Safe",1
2864,2864.0,stay at home orders,@king_gilly @WCPSS Many dying from face-to-face contact with those carrying COVID-19!. Shouldn't that matter in the decision to have children (of any age) in close proximity? This pandemic continues to surge &amp; too many don't want to wear mask.  Young kids can't be expected to do so!,1
2865,2865.0,stay at home orders,@BregmanPs @LindseyBoylan The Trump admin is so short-sighted. The only reason they mention collateral damage in context of health due to the shutdown is only to weigh it against the direct #COVID19 impact purely to bolster,1
2866,2866.0,stay at home orders,"@Adam_Creighton What absolute rubbish! If people did the right thing instead of being selfish, we would not be in this position. Some people need the big stick before they take any notice.",1
2867,2867.0,stay at home orders,"Most Asian restaurants I know in America are still not open for dinners to dine in other than to go but Other restaurants are open to everything. This is how you can tell Asians know how dangerous #coronavirus is. 
#StaySafeStayHealthy",1
2870,2870.0,stay at home orders,"Our responsibility towards our country is to prevent the further spreading of Coronavirus and maintain our health security.  #We_All_Return_Cautiously 
#we_are_all_responsible 
",1
2871,2871.0,stay at home orders,"@IsIllinois @GovPritzker Kids have been home schooled since the beginning of time. They don’t NEED to be in a classroom. 
The students that don’t check in usually don’t have WiFi. Free WIFI, Laptops &amp; give the parents EBT for meals.",1
2872,2872.0,stay at home orders,@PritiJtweets Thanks for following my sweet friend &amp; Happy Birthday! #WritingCommunity #WearAMask,1
2873,2873.0,stay at home orders,"Please with folded hands:pray::pray::pray:, I request @sidharth_shukla  &amp; @ishehnaaz_gill to please stay safe &amp; stay home. Mumbai isn't safe anymore. We fans can wait for your projects next year but can't take chance of your health as you both are precious to us..

Please",1
2874,2874.0,stay at home orders,"#dougducey @dougducey @drcarachrist pander to #trump and extreme right  - ""doctor"" @kelliwardaz @AZGOP @SenMcSallyAZ @RepDLesko @RepDavid instead of protecting #Arizona #publichealth. #Covid19. 
#GOP #Republican deaths.

#WearAMask #WearAMaskSaveALife 

",1
2876,2876.0,stay at home orders,"If the government is not ready to #lockdown this country. You have to lock yourself in your room if you value your life 

#JustSaying
#Just4Covid_19

#StaySafe 
#StayAtHome",1
2877,2877.0,stay at home orders,@kylegriffin1 Smart man! The other two refuses to wear a mask so forget it man! Better do it from the distance with these two... :joy:,1
2878,2878.0,stay at home orders,"True prevention is not waiting for bad things to happen, it's preventing things from happening in the first place.
#selfcare #mentalhealth #quarantine #exercise #mask #peventialhealth #community #washyourhands #cure #publichealth #immunesystem",1
2879,2879.0,stay at home orders,"Our very best wishes that you stay safe &amp; well. Words are not enough to thank you for your strength, courage, and dedication. Thank you so much for what you are doing for our world. :heart: God Bless each of you all with loves, hugs, &amp; prayers.
#SaluteToFrontliners",1
2880,2880.0,stay at home orders,"Spent the evening on a call with @AmantleM talking Work, Love, chickens...how we’re going to survive this pandemic because it’s not going anywhere! This year has really been one of selfdiscovery,we never knew we had the strength to relearn yet here we are.",1
2881,2881.0,stay at home orders,"@Montee_la_Gamer You're not just stupid, you're DANGEROUSLY stupid. Idiots like you are why America is currently the most deadly country on Earth. You need psychiatric help. You need to be locked up. You're a threat to public safety. #COVIDIOTS #TrumpVirus #WearADamnMask",1
2882,2882.0,stay at home orders,@colinmcfarlane @Bodicea805 @RandyRainbow He is one of my heroes of the T’Rump era! #WearAMask,1
2883,2883.0,stay at home orders,"Just relax and stay at home. Spend less time outside. 

#StayHomeStaySafe #StayHomeSaveLives #StaySafeStayHealthy",1
2884,2884.0,stay at home orders,"@MomentsBrasil
#Brasil
#brasil
#Brazil
@Brazil @BrazilGovNews take care !

The numbers are looking really bad, out of 49 lakh tests, 23lakh positive cases! :(

#StayHome",1
2885,2885.0,stay at home orders,":heart_suit_selector: “Small acts, when multiplied by millions of people, can transform the world.” -Howard Zinn
#BeKind #SpreadLove #StrongerTogether
#WearAMask",1
2887,2887.0,stay at home orders,"It's First time in history 
That we can save human race by lying in front of the T. V . and doing nothing. 
Let's just do it! :panda_face:
#letsnotscrewithis
#coronavirus",1
2888,2888.0,stay at home orders,"@CherokeePhoenix An informed, intelligent decision.
Who would volunteer to pied piper our children into an oblivion based on ""need to get economy going?""
This is a gamble, an experiment with our most precious Lives.",1
2889,2889.0,stay at home orders,@robbeckettcomic Am I the only one thinking this was stupid and very risky. You were doing so well Rob by #stayathome,1
2890,2890.0,stay at home orders,"Anyone that thinks death is better than economic hardship has never been poor.

Anyone that thinks death is better than economic hardship deserves to become poor.

#Trump 
#lifetrumpsmoney
#coronavirus 
",1
2894,2894.0,stay at home orders,"@marcorubio Do something about it and save FL citizens.  We need a #StayAtHome order yesterday!!   
#COVIDIDIOTS #COVID19",1
2895,2895.0,stay at home orders,I’m sorry dealing with the children you decided to have is a burden for you.,1
2897,2897.0,stay at home orders,"Though Eid is a time to come together for the celebration, however considering the unprecedented time, let's stay home and connect with extended family and friends through phone and video calls.
Let's stop the spread of Corona Virus.",1
2899,2899.0,stay at home orders,@DanielAndrewsMP It's alarming however that 25% of new positives are not staying home. How is that going to be addressed? #covidpositive ?,1
2901,2901.0,stay at home orders,@davmidd I'm #StillShielding one of the 2.2 million in the UK deemed extremely clinically vulnerable.  Allowed out as the cases rise. I'm not going to be a statistic in the next carehome scandal. Where 'lessons have been learned' after a third of us die. No way.,1
2902,2902.0,stay at home orders,"The push for new lockdowns is on. It's a coordinated campaign. 

#Resist",1
2903,2903.0,stay at home orders,Flying abroad......SELFISH ACTS AT THIS TIME.....,1
2910,2910.0,stay at home orders,@Jali_Cat Why the fuck are people still not allowed to open up their businesses? This lockdown is sick joke that never should of happened!,2
2911,2911.0,stay at home orders,"@TeamTrump @Mike_Pence @realDonaldTrump Now just stop morons like Fauci from putting a damper on it for a f'ing virus with 0.04%IFR under 70.

Any state that closes again should lose all federal funding, as it damages the economy and people of the US.

#FireFauci",2
2912,2912.0,stay at home orders,"@drdavidsamadi Check this @HealthAllegheny and wake up. Closing is wrong, suicide is up, businesses will be on life support.",2
2913,2913.0,stay at home orders,"@realDonaldTrump @realDonaldTrump 
If #schools and #universities do not open in the near future, why should they receive #funding, there should be a fundamental change in the education system
#ReopeningSchools",2
2918,2918.0,stay at home orders,@senatemajldr No more stimulus bills reopen America let's get back to work government get out of the way.,2
2919,2919.0,stay at home orders,"@PaigeAlexandraS Anyone who does not/refuses to wear a mask is better and more sensible than anyone who is falling for the Govt. control nonsense. 
No idea what you think he could be spoiling for anyone.
Only surgeons need masks.
#NoMasks #EndCOVIDForAll",2
2923,2923.0,stay at home orders,":bee: People die of bee stings every day and we still have commercial and private apiaries across the US. 
Perhaps everyone should just stay home. 
#OpenSchools",2
2924,2924.0,stay at home orders,@davidashleywall It’s more than just tourism: this has real world consequences for people that thought they could go to work on Monday.,2
2927,2927.0,stay at home orders,"@LionelMedia Fuck em’

America will only put up with this bullshit for so long.  Pretty soon America is going to tell the #SatanicElite to fuck themselves.  #CoronaHoax",2
2932,2932.0,stay at home orders,"The death rate of COVID-19 is just barely causing more deaths than the flu currently, according to statistic sources that notoriously inflate COVID-19 counts. 

But no, we'll keep everything locked down at least until, oh, I don't know, I'd say maybe... November",2
2933,2933.0,stay at home orders,"@GregAbbott_TX @realDonaldTrump @GovAbbott Makes NO SENSE!
Mitigation orders (social distance/mass closings) set forth COVID-19 was based on Worse Case scenarios - models were Grossly inaccurate! Yet in the face of reality (no deadlier than flu) NOTHING's changed in mitigation orders. Update that shit!!! ",2
2938,2938.0,stay at home orders,"@BCGovNews We absolutely can do better.

Let's talk about the addictions &amp; overdoses, the jobs and businesses lost, the depression &amp; anxiety, the fiscal irresponsibility, the perverse incentives paying people more to stay home than work...

Do better...",2
2942,2942.0,stay at home orders,More worrying than covid mum and daughter is that my son of only 28 months old attempts to move off of pavements to avoid people. This country is too much.,2
2944,2944.0,stay at home orders,@7point7billion @newscomauHQ @DanielAndrewsMP 90% of covid19 deaths come from people with pre existing medical conditions yet #DanAndrews is punishing millions of healthy victorians by putting them into 6 weeks of solitary confinement for a crime he commited. #COVIDVIC19,2
2946,2946.0,stay at home orders,"Stage 5?? 

Is that when #DanAndrews gets thrown into the Yarra for tanking the economy, inviting a mental health crisis &amp; destroying the lives of battlers, all of which will kill far more than the virus will",2
2947,2947.0,stay at home orders,@charliekirk11 No more shutdowns. Let us make our own choices... #OpenSchools #returntowork,2
2949,2949.0,stay at home orders,"Death rate now so low in Britain that the #BBC has to talk about mortality in foreign countries to keep the Great Panic going.

#COVID__19 #COVID19 #COVID #Covid19UK #COVIDIOTS",2
2952,2952.0,stay at home orders,@ChristineBrett8 This is rediculous..what is going on @MattHancock .please do tell us what u plan if there is never a vaccine?? No really please tell us?? #NoMaskOnMe,2
2953,2953.0,stay at home orders,@globalnews Bullshit! Open up the economy and leave it open! There has been enough damage done to Canada’s economy.,2
2965,2965.0,stay at home orders,@Karen16903 Data is all flawed!!!:face_with_symbols_on_mouth: Nothing should be closed anymore,2
2967,2967.0,stay at home orders,.@CDCDirector @CDCgov @POTUS @VP YOU MUST REDO #COVID19 GUIDELINES. THEY WERE ESTABLISHED BEFORE WE KNEW FACTS ABOUT VIRUS. RESTRICTING OPENINGS ETC. BY CASE NUMBER CANNOT BE GUIDELINE ANYMORE! SCIENCE FACT! VIRUS ALREADY WIDESPREAD..MAKE NEW REOPEN GUIDELINES!!!!!,2
2973,2973.0,stay at home orders,"No Fauci, not one state needs to pause their re-opening plans. As a matter of fact no state should have been shut down.",2
2976,2976.0,stay at home orders,@andrewbostom The problem is the liberal media #FakeNewsMedia and @Democrats don’t want the truth or real data - wake up Americans and yell  We are mad as hell and won’t take it anymore! @GovInslee @washdems @POTUS #NoMasks,2
2979,2979.0,stay at home orders,"@nypost What about drinking while driving?  The smart #WuhanCoronavirus is not infectious around cars.  The government asked for #15DaysToStopTheSpread, which is going into its fourth month.  The government has had seven months to isolate this thing. #Fail #ReopenAmerica",2
2981,2981.0,stay at home orders,@SABreakingNews Lockdown was unconstitutional to start with.,2
2983,2983.0,stay at home orders,"@LordBrexit The Govt. is insane. 
Ignore everything they say and do and resume a normal life.
I for one will not be staying in no matter what any Govt. idiots say.
I fell for a month of the last lockdown, never again will my life be rulled by these criminals.
#NoMaskOnMe",2
2984,2984.0,stay at home orders,"@PressSec @GreatAmericaPAC @realDonaldTrump Please open everything back up! This is getting ridiculous, we want to work and herd immunity can happen, we have to stop living in FEAR and being dictated by the corrupt media and people abusing their power",2
2986,2986.0,stay at home orders,Any government official forcing businesses to close and free movement of people should be sued and held accountable for voiding the 1st Amendment and any officer that arrested anyone should also be charged. #coronavirus #1stAmendment,2
2988,2988.0,stay at home orders,@rwillingham @georgiecrozier The elimination ship sailed in March. Opportunity has been lost. Harsher lockdowns are not viable and useless. Destroying economy and mental health. We must adapt to carry on our normal lives with the virus.,2
2990,2990.0,stay at home orders,@charliekirk11 We are not falling for that twice! :no_entry_sign: #stayopen,2
2994,2994.0,stay at home orders,"@DanielAndrewsMP To keep businesses running, ignore the virus and",2
2995,2995.0,stay at home orders,"@latimes Dark to Light, people are finally waking up, not saying this was a hoax, just saying this has been so blown out of proportion. ENOUGH IS ENOUGH, no more lockdowns, no more lying about numbers, no more mask mandates etc...",2
2996,2996.0,stay at home orders,@harrisongolden @LouisianaGov @BRProudNews Home schooling is an option for all you who are scared to send your kids to school! Look at the data and use common sense! #justsaying #OpenSchools,2
2997,2997.0,stay at home orders,"@Richzeoli @DawnMendte This is the biggest #Scamdemic in American History!  
We need low dose #Hcq and #Zinc for those who want it! 
#ReOpenSchools",2
3000,3000.0,stay at home orders,@drdavidsamadi Learn to live with it and move on... we need to get back to normal,2
3003,3003.0,stay at home orders,@gayewrosser @GovAbbott @NASA_Johnson Id be interested in how much money you're making while staying home.,2
3004,3004.0,stay at home orders,"@SecretaryCarson @HighlandsAL Because that's what churches do! :latin_cross::thumbs_up_medium-dark_skin_tone::thumbsup::thumbs_up_light_skin_tone:

Thank you, Dr. Carson. This is inspiring in a time when so many are paralyzed by fear. The more coronavirus tests, the better. It gets us that much closer to rebuilding even stronger!

#AmericaWorksTogether #KAG ",2
3005,3005.0,stay at home orders,"@IngrahamAngle Again - another lie with #coronavirus numbers!  When are people going to wake up? 

#OpenSchools",2
3007,3007.0,stay at home orders,@CAgovernor TRACK RECOVERIES SO YOUR FOLLOWERS GET THE WHOLE STORY. WAKE UP PEOPLE OR THE GREAT DEPRESSION IS COMING SOON. DO U THINK THE GOVERNMENT IS GOING TO PAY US TO STAY HOME. :joy::joy::rolling_on_the_floor_laughing: hope u like being broke and hungry.,2
3008,3008.0,stay at home orders,@TeamCavuto @FoxNews Screw you and your law experts. @realDonaldTrump during a national emergency can write an executive order that orders local government to open up. The reason is simple federal law is supreme over state laws #COVID19 #FireFauci #ReopenNC,2
3009,3009.0,stay at home orders,@SharnelleVella The story that covid-19 is an unprecedentedly dangerous virus requiring unprecedentedly damaging measures is a lie.,2
3012,3012.0,stay at home orders,@IngrahamAngle No more stimulus bills reopen America let people go back to work.,2
3014,3014.0,stay at home orders,"America!....

The propagandist trolls and articles are at an all new level of insanity.  I SAID this would happen prior to the election.  These people would destroy America to get what they want.  

Are we gonna dance...or are we gonna FIGHT?  

#COVID19",2
3016,3016.0,stay at home orders,"Wear a mask in a shop, but dont bother if u want to demonstrate or party en mass in a street. Our 'State' has just put another knife into our fragile/dying retail sector &amp; their inconsistencies are killing our economy #COVID19 #confusion #killingoureconomy",2
3017,3017.0,stay at home orders,"#PoliticallyIncorrect 
Masks are for show. The virus goes right thru it! #MAGA #Trump2020 :flag_for_United_States::mask::person_facepalming:",2
3019,3019.0,stay at home orders,"@RonDeSantisFL You're not very smart are you? You politicised coronavirus at the expense of American lives. Closing up businesses again are you? You're not very smart.  A word is enough for the wise.
#coronavirus ",2
3021,3021.0,stay at home orders,"FIVE Democrat Governors are destroying the Airline Industry!

Draconian restrictions on air travel between 25 states are causing thousands of layoffs.

OPEN AMERICA NOW!
@TheJusticeDept 
@realDonaldTrump 
@DonaldJTrumpJr 
@FAANews 
@GovMurphy",2
3022,3022.0,stay at home orders,How many of #US would’ve agreed to #shutdown had we known it would be for 4+ months!?#California rules regarding #COVID19 #lockdown are completely ridiculous. Many family businesses &amp; corporate #Restaurants will file #bankruptcy due to prolonged compliance burden.,2
3023,3023.0,stay at home orders,#walgreens #BedBathandBeyond all slated for store closures. I knew many corporations would not survive these virus closings.,2
3024,3024.0,stay at home orders,The brutal truth is that doing nothing and allowing the virus to do its worst would have been infinitely preferable to the misery and devastation being caused by the govt's insane actions. #COVID19 #COVID__19 #COVIDIOTS #Covid_19,2
3025,3025.0,stay at home orders,Someone please remind me why a virus with 90%+ survival rate is still causing lockdowns?  #Covid_19,2
3027,3027.0,stay at home orders,@KaceyonFox7 @2LarryJohnson7 Let's challenge all business owners across our beautiful country to open their business on Independence Day. What better way to celebrate our FREEDOM! RT #IndependenceDay #Freedom,2
3028,3028.0,stay at home orders,"The curve is flattening

Imagine had you Warren &amp; health dept not said it's no big deal-hop on the train-celebrate Chinese new year, etc?

Imagine had you not taken forever to make a decision

Supermkts have been open-it's time to reopen #NY

#coronavirus
",2
3030,3030.0,stay at home orders,I hate the fact I can’t take my daughter out and live a normal childhood :broken_heart: Hopefully COVID goes away!,2
3031,3031.0,stay at home orders,"Let @realDonaldTrump @SpeakerPelosi @senatemajldr Governors, and local leaders know they work for us, #WeThePeople they had plenty of time to gain control over his terror attack! #COVID19 #coronavirus We will reopen America full speed ahead ",2
3033,3033.0,stay at home orders,"450,000 people are dead per year in the United States alone due to cigarette use.   Where's big government?   Why am I allowed to smoke, but not allowed to fully run a business?   Take off the handcuffs.   @GovMikeDeWine
@realDonaldTrump",2
3035,3035.0,stay at home orders,Where was the opposition to wearing masks in @BBCNewsnight ? A Tory lord and a  Labour MP both supporting to yet more restrictions on our liberty in the name of public safety,2
3036,3036.0,stay at home orders,"@MattHancock @NHSX Please stop wasting more of our money. The lockdown should have been lifted as soon as the NHS had capacity, instead thousands have missed urgent referrals and treatments for cancer and other illnesses.",2
3037,3037.0,stay at home orders,@d_mos77 @SteveBakerHW @tradegovuk @trussliz @Tussell_UK I think ‘basic due diligence’ left the room a long time ago before it could be applied to the Imperial virus model that was used to imprison the entire country!,2
3038,3038.0,stay at home orders,"@ShawnShafai @nsarwark @chrismartenson So
Closing schools
Social distancing
Masks
Plexiglass at the Grover
Locking down business
Stay home stay safe

Didn't work",2
3039,3039.0,stay at home orders,"There are normally around 280k deaths/yr in Canada. 
Of those usually 8000 or so are from flu/pneumonia.
As of today 8773 have died from or ""with"" Covid-19.
How many have died of ""regular"" flu?
How many EXTRA will die from lack of care/diagnosis due to lockdown?",2
3040,3040.0,stay at home orders,"... can’t differentiate from actual live virus, so the test is flawed, but Inslee is using this data to keep his emergency powers to keep our State closed. Please go online and see the data for yourself. #Unite #Fight #Vote",2
3041,3041.0,stay at home orders,"@AlexMarlow @BreitbartNews Idiots.. Wake up America now, communists are trying to take over our country.",2
3042,3042.0,stay at home orders,"In my country we have really mentally deficient gangs known as democrats and republicans. Those in charge of each gang dictate everything to the rest. Most of the rest are clueless about anything, and follow along.

#fakevirus
#coronavirushoax
#covidiots",2
3043,3043.0,stay at home orders,"It is not the governments right to tell a grandparent if they can or can't hug their grandchildren

#tyranny #Totalitarianism",2
3044,3044.0,stay at home orders,"@AlexBerenson @MarcDamon1 Yeah because the first lockdown really solved it, right?!? These people are just insane!",2
3045,3045.0,stay at home orders,@realDonaldTrump Not in #California You promised to reign in the “lockdown governors” and we don’t see that happening!!! #EndTheShutdown and,2
3046,3046.0,stay at home orders,"@realDonaldTrump Thank you, Mr. President.  Mortality rate of 0.09 for those under 65 is not worthy of a shutdown and the schools should reopen with no restrictions.",2
3047,3047.0,stay at home orders,"Why is our economy being torched for a virus that has a survival rate of 99.98 % 

WHY ! WHY ! 

where is the perspective ? 

this is complete lunacy 

WAKE UP EVERYBODY PLEASE !!

#NoMasks
#COVID19",2
3048,3048.0,stay at home orders,The @drudge Report has become perhaps the chief Enemy of the People.  No outlet has sensationalized and exaggerated #Coronavirus more.  #reopenamerica,2
3049,3049.0,stay at home orders,@GovLarryHogan and all politicians maybe if people didn’t get extra 600 per paycheck their wouldn’t be so much fraud. Are you guys reall that stupid. #reopenmd.,2
3050,3050.0,stay at home orders,".Friend of mine's 30 something daughter was just diagnoist with COVID. The irony is she wore a mask EVERYWHERE , EVEN IN HER CAR, AND WORE GLOVES WHENEVER SHE LEFT THE HOUSE, WHICH WAS RARE. 

I never wear a mask or gloves and won't start now unless forced!",2
3051,3051.0,stay at home orders,"@GovNedLamont Or maybe we just reached herd immunity? Follow the data, believe the science. Look at all the kids playing basketball and soccer.",2
3052,3052.0,stay at home orders,"Do you realize that “15 days to slow the spread” is now 125 days!!! The #Scamdemic is over, the hospitals are not overwhelmed, death rates are very low, and recovery rate is 99.8% Yet here we are, locked down and masked 125 days later! #EndTheLockdown",2
3053,3053.0,stay at home orders,@GavinNewsom If you're truly concerned about the spike in hospitalizations why haven't you asked for the floating Navy Hospital to return? Why have the popup hospitals closed?  #FakeNews,2
3054,3054.0,stay at home orders,@MarkMeadows Open all of America allow people to return to work that way we don't need unemployment. #ChinaVirus,2
3055,3055.0,stay at home orders,"2/ We can see from our June 2nd Primary &amp; 3 weeks of early, in person voting, that poll workers did not contract #covid19. It's just an excuse at this point to try and cheat the electorate. #election2020 #newmexico #nmpol #nmgov #savelosalamos #reopennm",2
3056,3056.0,stay at home orders,"The UN is now admitting close to 130 million are set to die of starvation globally due to the shutdown of the global economy due to Covid.
 177K have died from Covid-19

The cure is already proving to be worse than the disease ",2
3057,3057.0,stay at home orders,"This #COVID19 #pandemic response is RIDICULOUS! Stores have u lined up outside &amp; inside close, can’t try clothes on. This is not about logic &amp; safety. Its about cobtrol &amp; seeing how much people will comply with radical change.",2
3059,3059.0,stay at home orders,@Mariners @MarinersPR @GovInslee @MLB you couldn’t have picked a worse person to throw out the home opener first pitch - do the right thing and choose a non-political personality #voteinsleeout #NoMasks #openwa,2
3060,3060.0,stay at home orders,"TO BE CLEAR.

WE ARE MANY, THEY ARE FEW.

STOP IDENTIFYING BY LABELS , START IDENTIFYING AS HUMANS.

LINES ARE BEING DRAWN.

IT’S THEM, OR US.

CHOOSE A SIDE.

#facemask #Plandemic #coronavirus #EndTheNightmare #Covid_19",2
3061,3061.0,stay at home orders,"@JohnCornyn @thornedella Now's the time to #ReopenAmerica . The #COVID19 models that were used to shut the country down were off by 800%, Democrat governors &amp; mayors are using the shutdown to curtail our rights w/insane exec orders. Enough already. ",2
3062,3062.0,stay at home orders,I will NOT #WearAMask &amp; I will NOT #lockdown EVER AGAIN.  Suck it.,2
3063,3063.0,stay at home orders,"If you haven’t realised where this is heading 
you really need to wake up very quickly ...

Stop worrying about a virus,that If it did ever exist, is long gone.
Your life is being torn apart, and you just accept it?...WTFU
#Plandemic #COVID__19 #coronavirus #mask",2
3064,3064.0,stay at home orders,"@8NewsNow Yet another demonstration of how incompetent @GovSisolak @SteveSisolak is. 

Ruin the economy. Throw 25% of Nevadans out of work. Forget to replenish the unemployment fund. 

He is in over his head and should resign today. 

#RecallSisolak
#ReopenNevada",2
3065,3065.0,stay at home orders,"@MotorMouth1964 @myhollycat @markinneswilli Have you considered @myhollycat, operations requiring gen anaesthetic require intubation? Like major surgery, thanks to say a cancer diagnosis being missed early enough due to lockdown. A likely outcome for many more, than intubation for CV19? #NoMasks",2
3066,3066.0,stay at home orders,The silent majority better speak the F up soon. This shit is getting old! I’m over it. I’m sick of the NWO being pushed down our throats. I’m sick of the lies and the tyrannical governors. #VoteRedToSaveAmerica2020 #ArrestBillGates #ArrestSoros #ArrestFauci,2
3067,3067.0,stay at home orders,"@GavinNewsom @TheEllenShow That is exactly why I don't wear a MASK. I will not be a subject for your #science pandemic

I'm tough, I'm ambitious, and I know exactly what I want. If that makes me a bitch.....okay, guilty as charged 
#MyBodyMyRules
#MyBodyMyChoice",2
3069,3069.0,stay at home orders,This virus response has been the most disproportionate reaction to anything I’ve seen in...ever,2
3070,3070.0,stay at home orders,@TomFitton No more stimulus money government get out of the way reopen all of America let people get back to work.,2
3071,3071.0,stay at home orders,@MartinJCooke @EndUKLockdown1 @simondolan Good for you for not caving to this dystopian nightmare and rules that make no sense!,2
3072,3072.0,stay at home orders,"@realDonaldTrump Time for a new team, @potus.  The current one doesn’t understand #HerdImmunity.   Time to do what we should have done initially.  Quarantine the high risk and",2
3073,3073.0,stay at home orders,@BunnyPeculiar @Telegraph @allisonpearson @AlisonPearson You won’t be able to. Only one virus has ever been eradicated. C19 is here to stay. However; the economic basis for the support you receive from society is being eroded by lockdown.,2
3074,3074.0,stay at home orders,"@CTVVancouver ""Unforseen""
If Covid19 was as deadly as reported then Vancouver's East Van should have been hit hard. You have thousands of homeless/drug users, and they didn't give a shit about social distancing, yet did one of them die?",2
3075,3075.0,stay at home orders,"This is America. Just open up your business, store, restaurant etc and live life. Don’t throw away your rights because the government suddenly “cares” about you. Let’s move on #COVID19 ",2
3076,3076.0,stay at home orders,"Anyone supporting an extended lockdown to “save lives” is an absolute hypocrite. What about the deaths and lives severely impacted by the lockdown, eg unemployment and poverty, suspension of organ transplants or dental care, no schools, abuse, mental health etc",2
3077,3077.0,stay at home orders,"How many times can #Fauci be wrong and the corrupt #MSM and democrats keep propping him up as the lone authority?!? #TheFive

Shut the F Up Donna you loud mouth!!! 

Deaths down 90%, .5% death rate!!",2
3079,3079.0,stay at home orders,"@LockdownNo I go to Dublin several times a year to meet up with a friend, I haven't gone this year at all and won't until the Irish government stops being fascist. All pleasure is being sucked out of life. #NoMasks",2
3080,3080.0,stay at home orders,"@StephenMcNeil feel free to open up Marijuana Shops other than the liquor store for additional revenue for the Province? Use whatever talent many thought you had when you were voted in.
#backtobusiness 
#EnoughIsEnough #CorruptionInGovernment",2
3081,3081.0,stay at home orders,"@2020Visions3 why don't we have a split. Mon, Wed, Fri for the mask wearers to go to shops (they'd need 3 potentials before they plucked up courage to go out) &amp; Tue, Thur for non mask wearers. Sat &amp; Sun can be free choice days. It would add the insanity of it all",2
3082,3082.0,stay at home orders,"@mcuban @AlexBerenson What about the anecdotal evidence of children being abused at home when school was their only reprieve? Does anyone ever consider those children? 
Why is Covid different than any other flu especially concerning children? The numbers don’t add up.",2
3083,3083.0,stay at home orders,"@jaketapper Jake, the 'Science"" is utterly Politicized , be fair...

#Sweden and NJ have same population size, yet Sweden who never locked down, has a death rate that is 1/3 of New Jersey's. #Science would indicate we should therefore",2
3084,3084.0,stay at home orders,"@GavinNewsom If the masks are so effective then why are we having a debate on reopening schools and businesses???? One flies in the face of the other, does it not?? #DoubleSpeak #OpenSchools",2
3085,3085.0,stay at home orders,FUCK LOCKDOWN! #EndTheNightmare #COVID19,2
3086,3086.0,stay at home orders,"@MartinBenLee1 Many scientists around the world (who are not being paid to lie) are saying that this is the worlds biggest over-reaction to a virus.
But Govts. have taken control of every aspect of life &amp; they are not going to relinquish this power unless we make them.
#nomasks",2
3089,3089.0,stay at home orders,The schools need to reopen in time for Fall. It’s simple #Covd,2
3090,3090.0,stay at home orders,"@reallouiehuey People need to open up. This is ridiculous. Anyone afraid of the plague, stay the hell home!",2
3091,3091.0,stay at home orders,@ewarren So now we are suppose to ignore science.  #OpenSchools,2
3092,3092.0,stay at home orders,"@antiscarcity @ChanelRion Now that the data is being extrapolated, it is estimated that over 25 million people have had the virus. 

The survival rate is now around 99.7%. 

We need to end this foolishness &amp;",2
3093,3093.0,stay at home orders,@cathmckenna Business's are fighting to remain solvent &amp; keep their staff employed. Millions out of work.  You don't care about Canadians well being.  I thought we just needed 15 days to slow the crub?,2
3094,3094.0,stay at home orders,@ThAlMeArCrEq @MichaelCoudrey The media and Democrats are really going after HCQ it's a treatment that works we don't have to keep the country shut down. #NoMasks,2
3095,3095.0,stay at home orders,"Do you realize that “15 days to slow the spread” is now 124 days!!! The #Scamdemic is over, the hospitals are not overwhelmed, death rates are same as flu and recovery rate is 99.8% Yet here we are, locked down and masked 124 days later! #EndTheLockdown and",2
3096,3096.0,stay at home orders,Say it with me: Covid CASES are NOT Covid DEATHS!! #StopLivingInFear #Logic #UseYourBrain #Sheeple,2
3097,3097.0,stay at home orders,"@SpeakerPelosi @RepAdamSchiff #PelosiVirus seriously? The actions of Democrats have changed me to a full blown #NeverDemocrat it is disgusting the way your party has acted! I am ashamed that I ever voted #Democrat #CuomoNursingHomeSlaughter 
#Demscocidkillinggrandma 
#OpenSchools",2
3098,3098.0,stay at home orders,"So, my sons girlfriend just texted him to let him know that 2 of her friends made appts to go get tested for #COVIDー19. They just got emails saying they tested positive....problem is.....wait for it....they haven't been tested yet!!! WTF?? #MAGA2020",2
3099,3099.0,stay at home orders,@DailyCaller Just open up the damn country and keep your government money!!! #FilthyMoney,2
