,Unnamed: 0.1,Unnamed: 0,premise,text,stance
1435,1435,1435,Africans are more resistant to coronavirus.,"Fighting Stigma :  Who is vulnerable to coronavirus? So far children appear safe from COVID-19: The good news is that children seem to be safe from severe symptoms. ... studies looked at more than 72,000 patients with COVID-19 from China. https://t.co/eRWS4hlRT7",0
1289,1289,1289,Africans are more resistant to coronavirus.,More Members Of Iran's Political Elite Fall Victim To Coronavirus https://t.co/JtjH00NPE2,0
1295,1295,1295,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME The whole city and community quarantine in wuhan is a desperate measure to prevent the spread over 1 billion population.  Wuhan made unmeasurable sacrifices.  Seeing the number now, sealing Wuhan is effective to contain the spread in China.  Italy, Korea are doing the same now.",0
1839,1839,1839,Vitamin C cures coronavirus.,"CORONA TERROR.
Eat Ginger with all your edible food and tea.
Before Going to Bed take boil water with Ginger and turmeric.
Boost your Immunity with Original Honey",0
803,803,803,Vitamin C can prevent coronavirus circulation.,https://t.co/4PXiNQk34Z Singapore using antibody tests to track Coronavirus  infections.,0
503,503,503,Holy communion cannot be the cause of the spread of coronavirus,"Don't worry! In shā Allāh, the Corona virus is not a sign of the Day of Judgement 😅🤣🤣. May the Almighty keep us all safe....

Don't loose sleep over Corona being a sign of the Day of Judgement. Take every measure  to keep yourself and your loved ones safe from harm.

#corona https://t.co/0rszpbPtfO",0
786,786,786,Coronavirus is genetically engineered.,"US Reports First Death From COVID-19 

Dr. Amy Coburn|  Comments 
People need utilize proper BSL-3 biocontainment protocols to prevent spread of a virus. These viruses are routinely contained in rooms in research facilities housing infected animals. https://t.co/BPnCrl5iX3",0
240,240,240,Africans are more resistant to coronavirus.,"At Least Half A Million People Are Infected With #Coronavirus In China

https://t.co/hssh5Obj2F https://t.co/LeGFTSeY1u",0
1973,1973,1973,Coronavirus is caused by 5G.,"The spread of coronavirus is fundamentally a political problem caused by apathy, ignorance and beliefs (contentment with ignorance). https://t.co/f5xwUgSj6N",0
1546,1546,1546,Africans are more resistant to coronavirus.,Children appear to be less affected than adults. #coronavirus #nCoV  https://t.co/5QGTdimjAn,0
1468,1468,1468,Coronavirus is genetically engineered.,"@USERNAME @USERNAME Nanos meeting in Fl needs to be cancelled or postponed.  On Nanos web-site, there is no word about the outbreak in Iran and emergency status in some states in the US.  The Covid-19 danger should not be minimalized ; will the presentations be made with masks on face ?",0
1417,1417,1417,Hand sanitiser sold commercially does not destroy the coronavirus.,"Only n95 surgical mask is necessary for the Corona virus,Otherwise, all the other brands that are being sold in the market are worthless. 
@USERNAME @USERNAME",0
974,974,974,Hand sanitiser sold commercially does not destroy the coronavirus.,#COVID19 #COVID19US #Coronavirus hand sanitizer was sold out at local sam’s club today. Almost everyone is buying water and toilet paper #SamsClub https://t.co/Z8zrDyZKaQ,0
1892,1892,1892,Coronavirus is caused by 5G.,the case fatality risk of dying from the coronavirus is 2.5% and the first confirmed case of death in the u.s. was TODAY.,0
1470,1470,1470,Fennel tea cures coronavirus.,"Husband: I went out this morning before you all woke up, and coronavirus shopped.

Me: Oh, yeah, what'd you get?

H: TP, canned goods, pasta, hand soap, basic medications...

M: Whiskey?

H: 

M: You know, booze? Hard liquor?

H: 

M: 

H: ... no.",0
126,126,126,Africans are more resistant to coronavirus.,"Two more cases of novel coronavirus have been confirmed in Pakistan, taking the total number of such cases to four
https://t.co/ON4ZIWOlpN",0
1297,1297,1297,Coronavirus is genetically engineered.,COVID-19 detection measures are expected to tighten in Greek ports https://t.co/uSL4Jf92C3,0
952,952,952,Holy communion cannot be the cause of the spread of coronavirus,"""And #fear not them which kill the body, but are not able to kill the soul: but rather fear Him which is able to destroy both soul and #body in hell.""(Matthew 10:28) Oh, my fellow people, you are sick with sin... infested with the killer ""#virus"" of sin!
#flu #corona #coronavirus https://t.co/lMB3EIkvC9",0
239,239,239,Coronavirus is caused by 5G.,"@USERNAME @USERNAME @USERNAME Ebola was not a pandemic. It was containable and contained. There were NO ""community spread"" cases of Ebola in the US.

The Ebola ""scare"" was a creation of the Republican party during the 2014 election season.

The Coronavirus is a pandemic.",0
1141,1141,1141,Fennel tea cures coronavirus.,"How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/Rurn0Dz0aO",0
1817,1817,1817,Africans are more resistant to coronavirus.,"Children less vulnerable to coronavirus, say Australian experts
https://t.co/dJnqCuY1hk",0
1743,1743,1743,Vitamin C can prevent coronavirus circulation.,"Others: it’s recommended to wash hands for 20-30secs to kill coronavirus germs. Singing the alphabet song can help with timing. 

Me: sings Jungkook’s whole high note section in ON while washing hands.",0
752,752,752,Coronavirus is genetically engineered.,"@USERNAME @USERNAME I'm not sure who is in that photo, but please no one waste money on these masks, they will not protect you from COVID-19.",0
401,401,401,Coronavirus is caused by 5G.,Coronavirus is probably in Ghana and someone is treating it with procold tabs,0
4,4,4,Coronavirus is caused by 5G.,"Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines – https://t.co/S3N54Xs8qA https://t.co/NAIfs7YI5B",0
1183,1183,1183,Fennel tea cures coronavirus.,"My personal integrative medicine strategy for #wuhan #coronavirus #covid19 using herbals, salt breathing, and commonly used, cheap, widely available prescription NSAID indomethacin - exquisitely good killer of closely related SARS  https://t.co/R91257Q269",0
276,276,276,Coronavirus is caused by 5G.,"The U.S. Department of Homeland Security offers tips for pandemic

The U.S. Department of Homeland Security offers tips for planning for a possible pandemic in relation to the Coronavirus on https://t.co/bnbOJmI2XI website:

https://t.co/2gdNcZRLdS

 https://t.co/KnRNWPYqkl",0
739,739,739,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Aerial photo taken on Feb 29, 2020 shows the scenery of #RapeFlowers in Anshun City, southwest #China's Guizhou Province. #spring https://t.co/TK2oixoZBb",0
469,469,469,Africans are more resistant to coronavirus.,Modern plumbing helps prevent spread of COVID-19 Coronavirus. Toilets and the installation of water distribution systems that deliver clean water into homes are widely acknowledged to have saved more lives than anything else in the world: https://t.co/LsNSSTAqXA https://t.co/IVrMFaqAeo,0
278,278,278,Holy communion cannot be the cause of the spread of coronavirus,"1)Silent War; not a physical war played out by military might. A mental war played out in several facet stages, media influence is a major detractor. It must be of the evil being perpetrated for centuries by persons influenced by the devil himself. https://t.co/tYYRswBbFN",0
257,257,257,Holy communion cannot be the cause of the spread of coronavirus,"@USERNAME These same references are the oldest in the New Testament. I wish you Lord, grace! In this difficult and difficult time with the Corona Virus, let us point to the beautiful Word, the divine source we have already prepared, and have a movement for victory,",0
197,197,197,Fennel tea cures coronavirus.,Antibacterial hand sanitizers and antibiotics will not help if you have Coronavirus... wash your hands with soap&amp; water #coronavirusnigeria #COVID2019 #2019nCoV #coronavirusInkenya #coronavirusinlagos,0
1613,1613,1613,Hand sanitiser sold commercially does not destroy the coronavirus.,"Masks, antibiotics and hand sanitisers: Amid coronavirus, Australia's secret medical stockp… https://t.co/KvMkL8gfeS",0
572,572,572,Avocado and mint tea cures coronavirus.,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",0
1505,1505,1505,Coronavirus is caused by 5G.,"COVID-19 CORONAVIRUS 
/ STATUS OF COVID-19 OUTBREAK IN USA 
/ CASE IN WASHINGTON STATE, USA 
/ COVID-19 INTRA-USA SPREAD?: https://t.co/uvp8Gd1b5F",0
1686,1686,1686,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Health worker infections underscore the chaos of coronavirus response. I wrote about how this happens, and how hospitals work to prevent it in my novel #OctoberBirds. #covid #covid2019 #infectioncontrol #epidemiology  https://t.co/csKiNtkgD4",0
686,686,686,Coronavirus is caused by 5G.,"The novel coronavirus pneumonia in the United States and Japan is very serious. Neither government has detected or set the high standards of detection, causing a very small number of false infections. In fact, the number of infected persons in two countries is very, very high.",0
1543,1543,1543,Coronavirus is caused by 5G.,"Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.",0
1949,1949,1949,Holy communion cannot be the cause of the spread of coronavirus,"#GodMorningSunday
Eating meat is prohibited in all dharmas holly scriptures।
Its heinous sin।
so say no to meat
and stop Corona virus"" https://t.co/uiEhDIJu6e",0
1999,1999,1999,A person can tell if they have coronavirus or not simply by holding their breath.,I hate how people politicize the Coronavirus. It is such a sign of the times. Can someone confirm if the person who died in Washington was a Republican or a Democrat?,0
1931,1931,1931,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/x8pUKDFZjW",0
2085,2085,2085,Hand sanitiser sold commercially does not destroy the coronavirus.,"How to survive coronavirus:
1. Wash the fuck out of your hands
2. Hoard Gatorade
3. Watch the news endlessly until you’ve shit yourself with fear. 
4.  Buy a year’s supply of hand sanitizer, Clorox wipes, surgical gloves, and wine 
5. Never leave the house again",0
379,379,379,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus symptoms are caused by 5G; demonstrated in the world’s first 5G Demonstration City of Wuhan, China &amp; the Diamond Princess Cruise Ship.

https://t.co/M0bk9IdzPB",0
1769,1769,1769,Vitamin C cures coronavirus.,"Don’t take elderberries to prevent getting coronavirus. Elderberries can cause a cytokine storm, something any coronavirus causes already. Maintain healthy levels of vitamin D (magnesium aids absorbtion) and C (ascorbic acid) to help against infection and length of a virus",0
327,327,327,Vitamin C cures coronavirus.,"15. Disoproxil and Dolutegravir and hepatitis C therapeutic drugs including Boceprevir and Telaprevir,"" according to Li's study.

The conclusion is in line with several reports from doctors who self-administered HIV drugs after testing positive for coronavirus,",0
1256,1256,1256,The lifetime of SARS-CoV-2 is only 12 hours.,"""the evidence points to SARS-CoV-2 research being carried out at the Wuhan Institute of Virology""... Let's believe China about anything... 

https://t.co/8IlfmkvPCt",0
1865,1865,1865,Holy communion cannot be the cause of the spread of coronavirus,"Indeed! Prevent the spread of Corona by congregating in large numbers and spraying each other!
Also, the best time to go on a pilgrimage is during a viral outbreak.
🤦‍♂️ https://t.co/SoBVeRCuWz",0
1091,1091,1091,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus could cause wedding dress shortages nationwide https://t.co/BUVhevic1c,0
1640,1640,1640,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME Can you at least admit, that it might be a problem stopping a possible pandemic. If a person who is showing symptoms of Coronavirus is reluctant in paying the cost to get tested? Let alone having to stay 14 days in quarantine if they're living paycheck to paycheck?",0
2032,2032,2032,Vitamin C can prevent coronavirus circulation.,Literally use Febreeze. It cures coronavirus,0
514,514,514,Hand sanitiser sold commercially does not destroy the coronavirus.,"Army soldiers wearing protective suits spray disinfectant to prevent the spread of the new coronavirus at the Dongdaegu train station in Daegu, South Korea, on Saturday.
📷Ap/Rss
#corona #outbreak #trainstation #myRepublica https://t.co/4cbp8tGMrk",0
166,166,166,The lifetime of SARS-CoV-2 is only 12 hours.,"I know it’s petty but I can’t look at any more articles that name this #coronavirus as CoVid-19, her name is SARS-CoV-2!",0
1018,1018,1018,Coronavirus is caused by 5G.,Coronavirus update: The official name of the virus. https://t.co/knZntGi7Rk,0
1181,1181,1181,Coronavirus is caused by 5G.,"#Iran has created an infection centre to #coronavirus to spread throughout the region, and as far away as #Australia. This is a magnification of a disaster, the opposite of the #China actions; the similarity is both trying to originally conceal the problem. https://t.co/TpooTuA1Wd",0
601,601,601,Vitamin C can prevent coronavirus circulation.,HEALTH TIP TO PREVENT AGAINST CORONAVIRUS: Eat 2 garlic cloves per day. It does nothing to your immune system but I guarantee no one will come close to you #say #no #to #humancontact,0
495,495,495,Coronavirus is caused by 5G.,"Coronavirus: What we know so far: Coronavirus (COVID-19) is a new respiratory illness that can spread from person to person. It originated in Wuhan, China, and researchers believe it emerged from an animal but is spreading from person to person. In its… https://t.co/LqQt6br38S https://t.co/ESMqBZVYVt",0
1411,1411,1411,Coronavirus is caused by 5G.,Washington state health officials are investigating a possible outbreak of coronavirus at a long-term nursing facility in which two people tested positive for the disease https://t.co/f54HlOUQM6,0
1057,1057,1057,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus: baby linked to South Korean church is infected, while Australia’s first death ‘was cruise ship passenger’ https://t.co/NePH0wI5at https://t.co/AlSG81wfgj",0
320,320,320,Fennel tea cures coronavirus.,"Online prices of liquid soap, disinfectants, toilet paper soar in Hong Kong as coronavirus fuels panic buying — even robbery https://t.co/ThIwnOsI4U",0
1601,1601,1601,Vitamin C can prevent coronavirus circulation.,World Health Organization (WHO) says that does not need to wear a mask to prevent corona virus.,0
1330,1330,1330,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","According To Amir Tsarfati @USERNAME, The newly-elected #parliament member from the city of Astaneh-ye Ashrafiyeh in #Iran had died from #Coronavirus as the death toll in the country rises to nearly 300. Mass grave is being prepared in the city if #Langarud.

Seek King Jesus! https://t.co/xhOqMXP75t",0
1461,1461,1461,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME @USERNAME They define ""close contact"" this way: A close contact is a person who has been within about 6 feet of a person with confirmed novel coronavirus infection for a prolonged period of time or has had direct contact w/secretions from a person w/confirmed novel coronavirus infection.",0
1843,1843,1843,Holy communion cannot be the cause of the spread of coronavirus,"Fasting Weakens The Flesh &amp; Increases Your Spirit, Inner Man or The Communication of The Holy Spirit

To The Point Where You Can Talk With The Holy Spirit &amp; He Will Answer You

This Is Why I Know Those Who Are Ready To Leave With King Jesus, Have No Need To Fear The #Coronavirus https://t.co/MvxBVj2dZF",0
1679,1679,1679,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME @USERNAME I am no expert, but based on information I have read from health professional, mortality rate for COVID-19 is between 2 and 3%. That is about 8 times the rate of the “regular” flu. No, we should not panic. Nor should we shrug like it’s no big deal. Dans post was not alarmist.",0
556,556,556,Hand sanitiser sold commercially does not destroy the coronavirus.,"BenzaRid 32ounce Hospital Disinfectant Kills Mold, MRSA, Staph, H1N1, H5N1 Viruses, and Blood Born Pathogens https://t.co/yhhCychhCq ad #coronavirus #CoronavirusOutbreak #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #COVIDー19 #COVID19US #Coronavid19 #SARSCoV2 #china #wuhan",0
1842,1842,1842,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus has spread to a number of countries around the world – and of course, African countries are at risk. Burtram Fielding explains what can be done to ensure the risks remain minimal.
#Podcast 🎧 https://t.co/K3fywuTpXP",0
2083,2083,2083,Fennel tea cures coronavirus.,"Seriously 😒 my foot 🦶 is broken!! Three times in three years! I can see the bone 🦴, the pain is an 8 after cbd topical, 3 500mg Tylenol, 4 blunts, a snow foot bath and a hot tea!! No I won’t go to the hospital 🏥 I’m not catching the #Coronavirus #flu #mad #hurt",0
1637,1637,1637,Coronavirus is genetically engineered.,"It's unbelievable that a man in media compared the corona virus with epidemic tendency to a common cold. It is doubtful if the media man knows a corona virus could be virulent enough to touch off a pandemic anytime soon, which  could cost thousands of people's lives.",0
258,258,258,The lifetime of SARS-CoV-2 is only 12 hours.,"China is definitely lying about SARS-COV-19

Bodies being buried in mass pits https://t.co/9mgnpZPC58",0
1359,1359,1359,Africans are more resistant to coronavirus.,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://t.co/6vDhzxFv40 @USERNAME,0
493,493,493,Avocado and mint tea cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus??? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc ?? #AdoptVedicHoliPreventCorona https://t.co/o7z3vMY3pO",0
1858,1858,1858,A person can tell if they have coronavirus or not simply by holding their breath.,"Most people don't know what a corona virus is, or what makes it a Corona virus. They don't know how it infects or what it does in the body. Basically it is a Flu Virus and is transmitted the same old way. It's a Corona virus because of it's structure. It's mortality rate is 3.4% https://t.co/15cx4bDETk",0
1492,1492,1492,Coronavirus is caused by 5G.,"Bill Gates warns: Coronavirus could be a 'once-in-a-century pathogen'
https://t.co/6m55G9uYmV
+ Check out https://t.co/Gbu4tj9In3",0
630,630,630,Avocado and mint tea cures coronavirus.,"apparently costcos in king county are completely out of toilet paper, hand sanitzer, paper towels, clorox wipes, and bottled water. people are FREAKING out about coronavirus having killed someone so close to home. don’t go to costco today 🙃",0
1100,1100,1100,A person can tell if they have coronavirus or not simply by holding their breath.,How to Tell if YOU Have Coronavirus from China - Special Report - Preven... https://t.co/Ywgc33CqNK via @USERNAME,0
250,250,250,Coronavirus is genetically engineered.,Coronavirus is more than a health menace. It's a wealth destroyer that the global economy will have to live with for many months to come https://t.co/ZraNqQNuLL,0
461,461,461,Vitamin C cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus??? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc ?? #AdoptVedicHoliPreventCorona https://t.co/o7z3vMY3pO",0
442,442,442,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME You won't get Coronavirus from not covering your coughs. The problem is there are plenty of people who don't cover their mouth when they cough, and also people who do and then go around touching a bunch of things other people will touch.",0
203,203,203,Vitamin C cures coronavirus.,"Same sentiment in Cambridge / Boston. Standard OTC medications, hand santitizers, and face masks cleaned out of every store. Overheard conversations of #coronavirus in the city, and even in small coastal towns in Maine. People have taken notice and are worried #SARSCoV2 #CoVid19 https://t.co/2GxeNvkbRx",0
1977,1977,1977,Vitamin C can prevent coronavirus circulation.,"sez a cult...

Afghanistan: Imams say Qur’an verses worn on clothes can prevent coronavirus
https://t.co/BxIZAwywou",0
1539,1539,1539,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus is a global test of each nation's healthcare system.

The mortality rate will hold the truth, although, perhaps nations with good public healthcare system, will have more vulnerable citizens who would not be alive in other countries.",0
1051,1051,1051,Coronavirus is genetically engineered.,"@USERNAME America, is exposed to a major threat with the #Coronavirus, ""as a result of the authorities' deliberate disregard for the seriousness of this virus"", which would put the lives of citizens at risk of the spread of this virus in an epidemic manner that cannot be controlled.",0
479,479,479,A person can tell if they have coronavirus or not simply by holding their breath.,"Suggestion How to Track Coronavirus: Using the Cell Phone you can track the Positive Patient using Gloogle Maps, on the Active Timeline, identifying where he left off, perhaps at risk areas, if the Patient does not know how to inform and authorize checking on his Cellular device. https://t.co/7AG3Fpd1X1",0
1658,1658,1658,The lifetime of SARS-CoV-2 is only 12 hours.,"• Total Cases = 86,611
• Total Death = 2,977
• Total Recovered = 42,326
• Total Countries Affected = 63
• Incubation Period = up to 27 days

Source: #WHO, #China_NHC, State Media
Updated: March 1, 2020, 00:00 GMT

#COVID_19 #COVID19
#SARSCoV2 #SARS_CoV_2
#Coronavirus https://t.co/3sIcDGcO8E",0
2064,2064,2064,A person can tell if they have coronavirus or not simply by holding their breath.,"Every day 6.8 left-handed people die useing devices designed for right-handed people. 
Today, thanks to superior work of our President, Vice President &amp; a Crack-Team of experts, one poor woman in WA, died from the Corona Virus. It's unknown if they were left or right handed! https://t.co/DHD5d7EQle",0
42,42,42,Fennel tea cures coronavirus.,"Today my fam went to an Elizabeth Warren rally. Tomorrow we are going to Monster Jam. 

Gonna treat the whiplash with the neck braces I picked up stockpiling for coronavirus. 

A little activism, a little diesel. Even worked in Mexican food and ice cream.

Well-rounded weekend.",0
402,402,402,A person can tell if they have coronavirus or not simply by holding their breath.,"This thing knocked people down for a good week and a half or two, then still very week for at least a week after that.

They weren't testing for coronavirus. Suspicious me wonders if they should have been?",0
1460,1460,1460,The lifetime of SARS-CoV-2 is only 12 hours.,"The total confirmed cases in China is 79,824, of which 41,825 (or 52%) and a total of 2,870 deaths have been recorded.

Based on those figures, the case fatality rate for Covid-19 is 3.6%",0
326,326,326,Coronavirus is genetically engineered.,"Panic is the result of fear. Fear is the result of confusion. Confusion is the result of what happens when the president lies to the American people about what is happening with a virus on the edge of becoming a #pandemic.

#CONVID19 #CoronaVirus",0
604,604,604,Vitamin C can prevent coronavirus circulation.,"Don’t take elderberries to prevent getting coronavirus. Elderberries can cause a cytokine storm, something any coronavirus causes already. Maintain healthy levels of vitamin D (magnesium aids absorbtion) and C (ascorbic acid) to help against infection and length of a virus",0
1856,1856,1856,Coronavirus is caused by 5G.,"Australian health services are prepared for the coronavirus.  business, on the other hand, is not.

This virus is the result of inaction from two men; Xi Jinping and Tedros Adhanom Ghebreyesus.

MORE: https://t.co/hnqm4KSYkW",0
1205,1205,1205,The lifetime of SARS-CoV-2 is only 12 hours.,"NIH scientists also began testing an antiviral drug called remdesivir that had been developed for Ebola, on a patient infected with SARS-CoV-2 https://t.co/NhCDNZ1o96",0
1868,1868,1868,Avocado and mint tea cures coronavirus.,"My personal integrative medicine strategy for #wuhan #coronavirus #covid19 using herbals, salt breathing, and commonly used, cheap, widely available prescription NSAID indomethacin - exquisitely good killer of closely related SARS  https://t.co/R91257Q269",0
1194,1194,1194,Fennel tea cures coronavirus.,"@USERNAME To Banjang, Headmaxter, Nimda, all the SOK staff,

Please keep safe and healthy. The increasing number of coronavirus is really alarming. Always wear mask and wash your hands regularly! Drink lots of water and vitamins!",0
1900,1900,1900,Holy communion cannot be the cause of the spread of coronavirus,"“Now we know that God does not hear sinners; but if anyone is a worshiper of God &amp; does His will, He hears him”.
John 9:31 KJV... 
We know by their actions... #PutKidsInCages #BeingRacist #BeingMisogynists #SuppressMinorityVoters #LieCheatAndSteal they are not doing God’s will. https://t.co/WwK2v2EcO2",0
1336,1336,1336,Coronavirus is caused by 5G.,"pro-Iranian regime activist who had previously said reports of the coronavirus outbreak in Iran were a ploy to lower voter turnout in the country’s general election, has died from the disease on Friday, according to a semi-official news agency report. https://t.co/7V8fd5VlsA",0
709,709,709,Vitamin C can prevent coronavirus circulation.,Wearing a mask probably won't prevent you from getting the coronavirus.  Masks are only recommended if you're already sick . . . or ugly.,0
142,142,142,Coronavirus is genetically engineered.,"Coronavirus ricochets across globe, altering daily life https://t.co/4NcnhRPGZw",0
1771,1771,1771,Vitamin C cures coronavirus.,"Visitors, staff w/o sick days, elderly resident &amp; patients with chronic health diseases make long term care facilities-chronic hospitals, nursing homes, memory care , long term acute care facilities- vulnerable to large outbreaks of resp infections like the flu and coronavirus. https://t.co/KnlhoyzIXq",0
1636,1636,1636,Vitamin C can prevent coronavirus circulation.,"Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.",0
33,33,33,Africans are more resistant to coronavirus.,There are now more new cases of the coronavirus reported each day outside China than inside the hardest hit country the world health organization said,0
1883,1883,1883,Holy communion cannot be the cause of the spread of coronavirus,"Less heralded effect of the coronavirus: Lutherans, Anglicans/Episcopalians, and other Protestants who use a common cup in communion all become low church evangelicals. https://t.co/Ms0w6dWCiC",0
1519,1519,1519,Vitamin C cures coronavirus.,"It's probable @USERNAME caught Rhinovirus not Coronavirus. Get many doses of good chicken soup, run humidifier and bundle up for a few days. In future use zinc lozenges at the very first twinge of cold symptoms.  It works astoundingly well in reducing severity of colds. https://t.co/NJvqjSONe7",0
1993,1993,1993,Africans are more resistant to coronavirus.,At Least Half A Million People Are Infected With Coronavirus In China https://t.co/NQ9L1RDqaf,0
610,610,610,Vitamin C can prevent coronavirus circulation.,Ozone can be used to destroy the new coronavirus and disinfect areas. @USERNAME https://t.co/d4f5vNqETG,0
1006,1006,1006,Vitamin C cures coronavirus.,"Medical mask, tylenol, weed, ginger ale, al pastor tacos, and vicks. https://t.co/NEtl7vzAue",0
1102,1102,1102,Avocado and mint tea cures coronavirus.,"@USERNAME To Banjang, Headmaxter, Nimda, all the SOK staff,

Please keep safe and healthy. The increasing number of coronavirus is really alarming. Always wear mask and wash your hands regularly! Drink lots of water and vitamins!",0
1942,1942,1942,A person can tell if they have coronavirus or not simply by holding their breath.,The best time to inform people about the disease is before the epidemic. One message is that fatality is correlated with age. If you are over 80 or you have an underlying condition you are at high risk; if you are under 50 you are not.  https://t.co/zpI5aPI3Ru,0
884,884,884,Holy communion cannot be the cause of the spread of coronavirus,"What is the message that God wants to send to us and the world through the Coronavirus ?

God speaks to us through the Holy Bible and also through serious events. 

""God, who at various times and various ways spoke in time past to the fathers by the prophets......""Heb.1:1-2",0
1029,1029,1029,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","#China has reported more than 570 new cases, highest daily increase for a week #coronavirus but deaths were down to 35 (12 fewer than on the previous day). All but one of the latest deaths was in Hubei province, the epicentre of the outbreak. Total number of fatalities: 2870.",0
982,982,982,Holy communion cannot be the cause of the spread of coronavirus,"Again confirmation that general hygiene may be of utmost importance.
#CoronaVirus may spread during incubation period. 
https://t.co/ZtORE3SC4m https://t.co/qXW7AcvFM6",0
1483,1483,1483,Africans are more resistant to coronavirus.,At Least Half A Million People Are Infected With Coronavirus In China https://t.co/xsrA5ktqxd via @USERNAME,0
1728,1728,1728,Coronavirus is genetically engineered.,"There are now 2979 deaths from covid-19, and the psychological barrier is soon to be broken. The first US death was reported; the markets will not respond well to this news. This is not over, not by a long shot.",0
450,450,450,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/cV8pVyDvtm",0
1430,1430,1430,Holy communion cannot be the cause of the spread of coronavirus,"@USERNAME I wish you Lord, grace! In this difficult and difficult time with the Corona Virus, let us point to the beautiful Word, the divine source we have already prepared, and have a movement for victory, and also to realize a step in the process of maturity in which the truth is free..",0
451,451,451,Fennel tea cures coronavirus.,"Effective basic precautions against cold and flu viruses
To help prevent all respiratory illnesses including Coronavirus COVID-19:

Clean your hands often with soap and water or use alcohol-based hand sanitizer.
Cough and sneeze into the bend of your arm, not into your hand.",0
1058,1058,1058,Vitamin C can prevent coronavirus circulation.,"CDC says shaving beards is a good preventative measure for coronavirus, but aren’t those guys drinking PBR?",0
1690,1690,1690,Fennel tea cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/vv0Is6Qve8",0
1521,1521,1521,Holy communion cannot be the cause of the spread of coronavirus,“We consider this holy shrine to be a place of healing. That means people should come here to heal from spiritual and physical diseases.” https://t.co/v6uhgyIem3,0
1450,1450,1450,Coronavirus is caused by 5G.,"#COVID19 is an infectious disease caused by a new #coronavirus introduced to humans for the first time. It spreads from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes. https://t.co/CdA6tFZ59R",0
1511,1511,1511,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,We need a decoding of Steven Soderbergh’s Contagion film from 2011.. lung dis-ease similar to the coronavirus which is a respiratory dis-ease also started in China and spread to the states rapidly etc just like the film🤔 conspiracy theorist y’all should have fun with this https://t.co/heDZzkaa5i,0
